moisture0,moisture1,moisture2,moisture3,moisture4,irrgation,datetime
0.24,0.16,0.51,0.12,0.02,False,2020-03-08 13:02:08
0.24,0.16,0.51,0.13,0.02,False,2020-03-08 13:03:08
0.24,0.16,0.5,0.14,0.02,False,2020-03-08 13:04:08
0.24,0.17,0.5,0.14,0.02,False,2020-03-08 13:05:08
0.24,0.16,0.5,0.14,0.02,False,2020-03-08 13:06:08
0.24,0.16,0.5,0.14,0.02,False,2020-03-08 13:07:08
0.24,0.16,0.5,0.14,0.02,False,2020-03-08 13:08:08
0.27,0.19,0.5,0.15,0.03,False,2020-03-08 13:09:08
0.24,0.16,0.5,0.13,0.02,False,2020-03-08 13:10:08
0.24,0.16,0.5,0.13,0.02,False,2020-03-08 13:11:08
0.24,0.16,0.5,0.13,0.02,False,2020-03-08 13:12:09
0.24,0.16,0.5,0.13,0.02,False,2020-03-08 13:13:09
0.24,0.15,0.5,0.13,0.02,False,2020-03-08 13:14:09
0.24,0.15,0.5,0.13,0.02,False,2020-03-08 13:15:09
0.24,0.15,0.5,0.12,0.02,False,2020-03-08 13:16:09
0.25,0.15,0.5,0.12,0.02,False,2020-03-08 13:17:09
0.24,0.15,0.49,0.12,0.02,False,2020-03-08 13:18:09
0.24,0.15,0.49,0.12,0.03,False,2020-03-08 13:19:09
0.24,0.15,0.49,0.12,0.02,False,2020-03-08 13:20:09
0.24,0.15,0.49,0.12,0.02,False,2020-03-08 13:21:09
0.24,0.15,0.49,0.12,0.02,False,2020-03-08 13:22:09
0.24,0.15,0.49,0.12,0.02,False,2020-03-08 13:23:09
0.24,0.15,0.49,0.11,0.02,False,2020-03-08 13:24:09
0.24,0.15,0.49,0.11,0.02,False,2020-03-08 13:25:09
0.24,0.15,0.5,0.11,0.02,False,2020-03-08 13:26:09
0.24,0.15,0.5,0.1,0.02,False,2020-03-08 13:27:09
0.24,0.15,0.5,0.1,0.02,False,2020-03-08 13:28:09
0.24,0.15,0.49,0.1,0.02,False,2020-03-08 13:29:09
0.26,0.17,0.49,0.12,0.03,False,2020-03-08 13:30:09
0.24,0.14,0.5,0.11,0.02,False,2020-03-08 13:31:09
0.25,0.14,0.5,0.11,0.02,False,2020-03-08 13:32:10
0.25,0.14,0.5,0.12,0.02,False,2020-03-08 13:33:10
0.25,0.14,0.49,0.13,0.02,False,2020-03-08 13:34:10
0.25,0.14,0.49,0.13,0.02,False,2020-03-08 13:35:10
0.25,0.14,0.49,0.13,0.02,False,2020-03-08 13:36:10
0.25,0.14,0.49,0.13,0.02,False,2020-03-08 13:37:10
0.25,0.14,0.5,0.14,0.02,False,2020-03-08 13:38:10
0.25,0.14,0.5,0.14,0.02,False,2020-03-08 13:39:10
0.25,0.19,0.5,0.16,0.03,False,2020-03-08 13:40:10
0.25,0.14,0.5,0.13,0.02,False,2020-03-08 13:41:10
0.25,0.14,0.5,0.13,0.02,False,2020-03-08 13:42:10
0.24,0.14,0.5,0.13,0.02,False,2020-03-08 13:43:10
0.25,0.14,0.49,0.13,0.02,False,2020-03-08 13:44:10
0.25,0.15,0.5,0.12,0.02,False,2020-03-08 13:45:10
0.24,0.15,0.5,0.12,0.02,False,2020-03-08 13:46:10
0.24,0.15,0.5,0.12,0.02,False,2020-03-08 13:47:10
0.24,0.15,0.49,0.12,0.02,False,2020-03-08 13:48:10
0.24,0.15,0.49,0.11,0.02,False,2020-03-08 13:49:10
0.24,0.16,0.49,0.15,0.03,False,2020-03-08 13:50:10
0.24,0.16,0.5,0.11,0.02,False,2020-03-08 13:51:10
0.24,0.17,0.49,0.11,0.02,False,2020-03-08 13:52:11
0.24,0.16,0.49,0.1,0.02,False,2020-03-08 13:53:11
0.24,0.15,0.49,0.11,0.02,False,2020-03-08 13:54:11
0.24,0.15,0.49,0.1,0.02,False,2020-03-08 13:55:11
0.24,0.15,0.49,0.1,0.02,False,2020-03-08 13:56:11
0.24,0.14,0.49,0.1,0.02,False,2020-03-08 13:57:11
0.24,0.14,0.49,0.1,0.02,False,2020-03-08 13:58:11
0.24,0.14,0.49,0.1,0.02,False,2020-03-08 13:59:11
0.24,0.14,0.5,0.1,0.02,False,2020-03-08 14:00:11
0.24,0.14,0.5,0.1,0.02,False,2020-03-08 14:01:11
0.24,0.14,0.5,0.1,0.02,False,2020-03-08 14:02:11
0.24,0.15,0.5,0.1,0.02,False,2020-03-08 14:03:11
0.24,0.16,0.5,0.1,0.02,False,2020-03-08 14:04:11
0.24,0.16,0.5,0.1,0.02,False,2020-03-08 14:05:11
0.24,0.14,0.5,0.1,0.02,False,2020-03-08 14:06:11
0.24,0.14,0.5,0.1,0.02,False,2020-03-08 14:07:11
0.24,0.14,0.5,0.11,0.02,False,2020-03-08 14:08:11
0.24,0.14,0.5,0.12,0.02,False,2020-03-08 14:09:11
0.24,0.16,0.5,0.12,0.02,False,2020-03-08 14:10:11
0.28,0.19,0.51,0.15,0.03,False,2020-03-08 14:11:11
0.24,0.14,0.51,0.15,0.02,False,2020-03-08 14:12:12
0.24,0.14,0.5,0.15,0.02,False,2020-03-08 14:13:12
0.24,0.14,0.5,0.15,0.02,False,2020-03-08 14:14:12
0.24,0.15,0.5,0.16,0.02,False,2020-03-08 14:15:12
0.24,0.21,0.5,0.15,0.02,False,2020-03-08 14:16:12
0.24,0.21,0.5,0.15,0.02,False,2020-03-08 14:17:12
0.24,0.21,0.5,0.14,0.02,False,2020-03-08 14:18:12
0.24,0.21,0.5,0.14,0.02,False,2020-03-08 14:19:12
0.24,0.22,0.5,0.13,0.02,False,2020-03-08 14:20:12
0.24,0.22,0.51,0.16,0.03,False,2020-03-08 14:21:12
0.24,0.23,0.5,0.13,0.02,False,2020-03-08 14:22:12
0.24,0.23,0.5,0.13,0.02,False,2020-03-08 14:23:12
0.24,0.23,0.49,0.13,0.02,False,2020-03-08 14:24:12
0.24,0.23,0.49,0.12,0.02,False,2020-03-08 14:25:12
0.24,0.24,0.49,0.12,0.02,False,2020-03-08 14:26:12
0.24,0.24,0.49,0.12,0.02,False,2020-03-08 14:27:12
0.24,0.24,0.49,0.12,0.02,False,2020-03-08 14:28:12
0.24,0.36,0.49,0.11,0.02,False,2020-03-08 14:29:12
0.24,0.51,0.49,0.11,0.02,False,2020-03-08 14:30:12
0.24,0.58,0.49,0.11,0.02,False,2020-03-08 14:31:12
0.24,0.54,0.49,0.11,0.02,False,2020-03-08 14:32:13
0.24,0.67,0.49,0.1,0.02,False,2020-03-08 14:33:13
0.24,0.59,0.49,0.11,0.02,False,2020-03-08 14:34:13
0.24,0.75,0.5,0.1,0.02,False,2020-03-08 14:35:13
0.24,0.74,0.5,0.1,0.02,False,2020-03-08 14:36:13
0.24,0.67,0.5,0.11,0.02,False,2020-03-08 14:37:13
0.24,0.68,0.5,0.1,0.02,False,2020-03-08 14:38:13
0.24,0.66,0.5,0.1,0.02,False,2020-03-08 14:39:13
0.24,0.67,0.49,0.1,0.02,False,2020-03-08 14:40:13
0.24,0.54,0.5,0.1,0.02,False,2020-03-08 14:41:13
0.26,0.62,0.5,0.11,0.03,False,2020-03-08 14:42:13
0.24,0.59,0.5,0.1,0.02,False,2020-03-08 14:43:13
0.24,0.62,0.5,0.1,0.02,False,2020-03-08 14:44:13
0.24,0.65,0.5,0.1,0.02,False,2020-03-08 14:45:13
0.24,0.67,0.5,0.1,0.02,False,2020-03-08 14:46:13
0.24,0.67,0.5,0.1,0.02,False,2020-03-08 14:47:13
0.25,0.69,0.5,0.1,0.02,False,2020-03-08 14:48:13
0.25,0.7,0.5,0.1,0.02,False,2020-03-08 14:49:13
0.25,0.7,0.5,0.11,0.02,False,2020-03-08 14:50:13
0.25,0.69,0.51,0.13,0.02,False,2020-03-08 14:51:13
0.28,0.67,0.5,0.15,0.03,False,2020-03-08 14:52:14
0.24,0.71,0.5,0.14,0.02,False,2020-03-08 14:53:14
0.24,0.74,0.5,0.14,0.02,False,2020-03-08 14:54:14
0.24,0.72,0.5,0.14,0.02,False,2020-03-08 14:55:14
0.24,0.68,0.5,0.15,0.02,False,2020-03-08 14:56:14
0.24,0.7,0.5,0.16,0.02,False,2020-03-08 14:57:14
0.24,0.71,0.5,0.15,0.02,False,2020-03-08 14:58:14
0.24,0.74,0.5,0.14,0.02,False,2020-03-08 14:59:14
0.24,0.74,0.5,0.14,0.02,False,2020-03-08 15:00:14
0.24,0.67,0.5,0.13,0.03,False,2020-03-08 15:01:14
0.24,0.67,0.5,0.17,0.03,False,2020-03-08 15:02:14
0.24,0.68,0.5,0.13,0.02,False,2020-03-08 15:03:14
0.24,0.66,0.5,0.13,0.02,False,2020-03-08 15:04:14
0.24,0.63,0.5,0.12,0.02,False,2020-03-08 15:05:14
0.24,0.7,0.5,0.12,0.02,False,2020-03-08 15:06:14
0.24,0.62,0.5,0.12,0.02,False,2020-03-08 15:07:14
0.24,0.67,0.5,0.12,0.02,False,2020-03-08 15:08:14
0.24,0.71,0.51,0.12,0.02,False,2020-03-08 15:09:14
0.24,0.66,0.51,0.11,0.02,False,2020-03-08 15:10:14
0.24,0.68,0.51,0.11,0.02,False,2020-03-08 15:11:14
0.24,0.62,0.51,0.11,0.02,False,2020-03-08 15:12:15
0.24,0.55,0.51,0.11,0.02,False,2020-03-08 15:13:15
0.24,0.61,0.51,0.1,0.02,False,2020-03-08 15:14:15
0.24,0.63,0.51,0.1,0.02,False,2020-03-08 15:15:15
0.24,0.61,0.51,0.1,0.02,False,2020-03-08 15:16:15
0.24,0.61,0.51,0.1,0.02,False,2020-03-08 15:17:15
0.24,0.62,0.51,0.1,0.02,False,2020-03-08 15:18:15
0.24,0.62,0.51,0.1,0.02,False,2020-03-08 15:19:15
0.24,0.59,0.51,0.1,0.02,False,2020-03-08 15:20:15
0.24,0.57,0.5,0.1,0.02,False,2020-03-08 15:21:15
0.24,0.49,0.51,0.1,0.02,False,2020-03-08 15:22:15
0.26,0.49,0.51,0.11,0.03,False,2020-03-08 15:23:15
0.24,0.56,0.51,0.1,0.03,False,2020-03-08 15:24:15
0.24,0.42,0.51,0.1,0.02,False,2020-03-08 15:25:15
0.24,0.57,0.51,0.11,0.02,False,2020-03-08 15:26:15
0.24,0.54,0.51,0.11,0.02,False,2020-03-08 15:27:15
0.24,0.51,0.51,0.11,0.02,False,2020-03-08 15:28:15
0.24,0.5,0.5,0.11,0.02,False,2020-03-08 15:29:15
0.24,0.51,0.5,0.11,0.02,False,2020-03-08 15:30:15
0.24,0.52,0.5,0.11,0.02,False,2020-03-08 15:31:15
0.24,0.48,0.5,0.1,0.02,False,2020-03-08 15:32:15
0.24,0.42,0.5,0.13,0.03,False,2020-03-08 15:33:16
0.24,0.25,0.5,0.11,0.02,False,2020-03-08 15:34:16
0.24,0.25,0.5,0.11,0.02,False,2020-03-08 15:35:16
0.24,0.32,0.5,0.13,0.02,False,2020-03-08 15:36:16
0.24,0.33,0.5,0.14,0.02,False,2020-03-08 15:37:16
0.24,0.36,0.5,0.16,0.02,False,2020-03-08 15:38:16
0.24,0.28,0.5,0.16,0.02,False,2020-03-08 15:39:16
0.24,0.25,0.5,0.16,0.02,False,2020-03-08 15:40:16
0.24,0.24,0.5,0.15,0.02,False,2020-03-08 15:41:16
0.24,0.24,0.5,0.14,0.02,False,2020-03-08 15:42:16
0.24,0.24,0.5,0.14,0.03,False,2020-03-08 15:43:16
0.24,0.25,0.5,0.13,0.02,False,2020-03-08 15:44:16
0.24,0.24,0.5,0.13,0.02,False,2020-03-08 15:45:16
0.24,0.24,0.5,0.13,0.02,False,2020-03-08 15:46:16
0.24,0.25,0.5,0.12,0.02,False,2020-03-08 15:47:16
0.24,0.24,0.51,0.12,0.02,False,2020-03-08 15:48:16
0.24,0.24,0.51,0.12,0.02,False,2020-03-08 15:49:16
0.24,0.26,0.51,0.12,0.02,False,2020-03-08 15:50:16
0.24,0.39,0.51,0.12,0.02,False,2020-03-08 15:51:16
0.24,0.4,0.5,0.11,0.02,False,2020-03-08 15:52:16
0.24,0.39,0.52,0.11,0.02,False,2020-03-08 15:53:17
0.24,0.36,0.52,0.11,0.02,False,2020-03-08 15:54:17
0.24,0.31,0.51,0.1,0.02,False,2020-03-08 15:55:17
0.24,0.29,0.51,0.1,0.02,False,2020-03-08 15:56:17
0.24,0.24,0.51,0.1,0.02,False,2020-03-08 15:57:17
0.24,0.26,0.51,0.1,0.02,False,2020-03-08 15:58:17
0.24,0.24,0.51,0.1,0.02,False,2020-03-08 15:59:17
0.24,0.24,0.51,0.1,0.02,False,2020-03-08 16:00:17
0.24,0.25,0.51,0.1,0.02,False,2020-03-08 16:01:17
0.24,0.24,0.51,0.1,0.02,False,2020-03-08 16:02:17
0.24,0.24,0.5,0.1,0.02,False,2020-03-08 16:03:17
0.27,0.26,0.51,0.12,0.03,False,2020-03-08 16:04:17
0.24,0.24,0.51,0.1,0.02,False,2020-03-08 16:05:17
0.24,0.24,0.51,0.1,0.02,False,2020-03-08 16:06:17
0.24,0.23,0.51,0.1,0.02,False,2020-03-08 16:07:17
0.24,0.24,0.51,0.1,0.02,False,2020-03-08 16:08:17
0.24,0.26,0.51,0.1,0.02,False,2020-03-08 16:09:17
0.24,0.24,0.51,0.1,0.02,False,2020-03-08 16:10:17
0.24,0.24,0.51,0.1,0.02,False,2020-03-08 16:11:17
0.24,0.24,0.51,0.11,0.02,False,2020-03-08 16:12:18
0.24,0.24,0.51,0.11,0.02,False,2020-03-08 16:13:18
0.24,0.24,0.51,0.15,0.03,False,2020-03-08 16:14:18
0.24,0.29,0.51,0.12,0.02,False,2020-03-08 16:15:18
0.24,0.39,0.51,0.11,0.02,False,2020-03-08 16:16:18
0.24,0.33,0.51,0.1,0.02,False,2020-03-08 16:17:18
0.24,0.44,0.51,0.1,0.02,False,2020-03-08 16:18:18
0.24,0.44,0.51,0.1,0.02,False,2020-03-08 16:19:18
0.24,0.47,0.51,0.1,0.02,False,2020-03-08 16:20:18
0.24,0.46,0.51,0.1,0.02,False,2020-03-08 16:21:18
0.24,0.46,0.51,0.11,0.02,False,2020-03-08 16:22:18
0.24,0.43,0.51,0.13,0.02,False,2020-03-08 16:23:18
0.24,0.43,0.51,0.14,0.02,False,2020-03-08 16:24:18
0.24,0.49,0.51,0.14,0.02,False,2020-03-08 16:25:18
0.24,0.47,0.51,0.14,0.02,False,2020-03-08 16:26:18
0.24,0.49,0.51,0.14,0.02,False,2020-03-08 16:27:18
0.24,0.48,0.51,0.14,0.02,False,2020-03-08 16:28:18
0.23,0.4,0.51,0.14,0.02,False,2020-03-08 16:29:18
0.23,0.48,0.51,0.13,0.02,False,2020-03-08 16:30:18
0.23,0.49,0.51,0.13,0.02,False,2020-03-08 16:31:18
0.24,0.44,0.51,0.13,0.02,False,2020-03-08 16:32:18
0.23,0.34,0.51,0.13,0.02,False,2020-03-08 16:33:19
0.23,0.31,0.51,0.12,0.02,False,2020-03-08 16:34:19
0.25,0.33,0.54,0.14,0.03,False,2020-03-08 16:35:19
0.23,0.35,0.54,0.13,0.02,False,2020-03-08 16:36:19
0.24,0.37,0.54,0.13,0.02,False,2020-03-08 16:37:19
0.24,0.45,0.54,0.14,0.02,False,2020-03-08 16:38:19
0.24,0.49,0.54,0.15,0.02,False,2020-03-08 16:39:19
0.24,0.51,0.54,0.14,0.02,False,2020-03-08 16:40:19
0.24,0.53,0.54,0.14,0.03,False,2020-03-08 16:41:19
0.24,0.53,0.54,0.13,0.03,False,2020-03-08 16:42:19
0.24,0.55,0.54,0.13,0.03,False,2020-03-08 16:43:19
0.24,0.54,0.54,0.12,0.03,False,2020-03-08 16:44:19
0.27,0.46,0.53,0.14,0.03,False,2020-03-08 16:45:19
0.23,0.29,0.53,0.11,0.02,False,2020-03-08 16:46:19
0.23,0.29,0.53,0.11,0.02,False,2020-03-08 16:47:19
0.23,0.29,0.53,0.11,0.02,False,2020-03-08 16:48:19
0.23,0.28,0.53,0.11,0.02,False,2020-03-08 16:49:19
0.23,0.28,0.53,0.11,0.02,False,2020-03-08 16:50:19
0.23,0.28,0.52,0.1,0.02,False,2020-03-08 16:51:19
0.24,0.28,0.52,0.1,0.02,False,2020-03-08 16:52:19
0.23,0.37,0.53,0.1,0.02,False,2020-03-08 16:53:20
0.23,0.28,0.53,0.1,0.02,False,2020-03-08 16:54:20
0.23,0.35,0.53,0.13,0.03,False,2020-03-08 16:55:20
0.23,0.27,0.52,0.1,0.02,False,2020-03-08 16:56:20
0.23,0.27,0.52,0.1,0.02,False,2020-03-08 16:57:20
0.23,0.37,0.52,0.1,0.02,False,2020-03-08 16:58:20
0.23,0.36,0.52,0.1,0.02,False,2020-03-08 16:59:20
0.23,0.4,0.52,0.1,0.02,False,2020-03-08 17:00:20
0.23,0.27,0.52,0.09,0.02,False,2020-03-08 17:01:20
0.23,0.31,0.52,0.1,0.02,False,2020-03-08 17:02:20
0.23,0.33,0.52,0.1,0.02,False,2020-03-08 17:03:20
0.23,0.33,0.52,0.1,0.02,False,2020-03-08 17:04:20
0.23,0.36,0.52,0.1,0.02,False,2020-03-08 17:05:20
0.23,0.37,0.52,0.1,0.02,False,2020-03-08 17:06:20
0.23,0.45,0.52,0.1,0.02,False,2020-03-08 17:07:20
0.23,0.45,0.52,0.1,0.02,False,2020-03-08 17:08:20
0.23,0.44,0.51,0.1,0.02,False,2020-03-08 17:09:20
0.23,0.38,0.51,0.1,0.02,False,2020-03-08 17:10:20
0.23,0.34,0.5,0.11,0.02,False,2020-03-08 17:11:20
0.24,0.3,0.51,0.12,0.02,False,2020-03-08 17:12:20
0.24,0.31,0.5,0.14,0.02,False,2020-03-08 17:13:21
0.24,0.3,0.51,0.14,0.02,False,2020-03-08 17:14:21
0.24,0.27,0.51,0.15,0.02,False,2020-03-08 17:15:21
0.27,0.3,0.51,0.17,0.03,False,2020-03-08 17:16:21
0.23,0.28,0.51,0.16,0.02,False,2020-03-08 17:17:21
0.24,0.27,0.5,0.16,0.02,False,2020-03-08 17:18:21
0.24,0.36,0.51,0.15,0.02,False,2020-03-08 17:19:21
0.24,0.34,0.51,0.15,0.02,False,2020-03-08 17:20:21
0.24,0.33,0.5,0.14,0.02,False,2020-03-08 17:21:21
0.23,0.29,0.51,0.14,0.02,False,2020-03-08 17:22:21
0.23,0.26,0.51,0.13,0.02,False,2020-03-08 17:23:21
0.24,0.26,0.51,0.13,0.02,False,2020-03-08 17:24:21
0.23,0.26,0.51,0.13,0.02,False,2020-03-08 17:25:21
0.23,0.26,0.52,0.15,0.03,False,2020-03-08 17:26:21
0.23,0.26,0.51,0.12,0.02,False,2020-03-08 17:27:21
0.23,0.29,0.51,0.12,0.02,False,2020-03-08 17:28:21
0.23,0.28,0.51,0.12,0.02,False,2020-03-08 17:29:21
0.23,0.29,0.51,0.12,0.02,False,2020-03-08 17:30:21
0.23,0.27,0.51,0.11,0.02,False,2020-03-08 17:31:21
0.23,0.26,0.51,0.11,0.02,False,2020-03-08 17:32:22
0.23,0.26,0.51,0.11,0.02,False,2020-03-08 17:33:22
0.23,0.26,0.51,0.11,0.02,False,2020-03-08 17:34:22
0.23,0.26,0.51,0.11,0.02,False,2020-03-08 17:35:22
0.23,0.26,0.52,0.1,0.03,False,2020-03-08 17:36:22
0.23,0.25,0.53,0.1,0.02,False,2020-03-08 17:37:22
0.23,0.28,0.53,0.1,0.02,False,2020-03-08 17:38:22
0.23,0.28,0.53,0.1,0.02,False,2020-03-08 17:39:22
0.23,0.27,0.52,0.11,0.02,False,2020-03-08 17:40:22
0.23,0.26,0.52,0.1,0.02,False,2020-03-08 17:41:22
0.23,0.25,0.52,0.1,0.02,False,2020-03-08 17:42:22
0.23,0.25,0.52,0.1,0.02,False,2020-03-08 17:43:22
0.23,0.25,0.52,0.1,0.02,False,2020-03-08 17:44:22
0.23,0.25,0.52,0.1,0.02,False,2020-03-08 17:45:22
0.23,0.25,0.52,0.1,0.02,False,2020-03-08 17:46:22
0.23,0.3,0.52,0.1,0.02,False,2020-03-08 17:47:22
0.23,0.31,0.52,0.1,0.02,False,2020-03-08 17:48:22
0.23,0.29,0.52,0.1,0.02,False,2020-03-08 17:49:22
0.23,0.28,0.52,0.1,0.02,False,2020-03-08 17:50:22
0.23,0.26,0.52,0.1,0.02,False,2020-03-08 17:51:22
0.23,0.25,0.52,0.11,0.02,False,2020-03-08 17:52:23
0.23,0.25,0.52,0.11,0.02,False,2020-03-08 17:53:23
0.23,0.25,0.52,0.13,0.02,False,2020-03-08 17:54:23
0.23,0.25,0.52,0.14,0.02,False,2020-03-08 17:55:23
0.23,0.25,0.52,0.16,0.02,False,2020-03-08 17:56:23
0.26,0.27,0.52,0.18,0.03,False,2020-03-08 17:57:23
0.23,0.25,0.52,0.16,0.02,False,2020-03-08 17:58:23
0.23,0.25,0.52,0.16,0.02,False,2020-03-08 17:59:23
0.23,0.25,0.52,0.15,0.02,False,2020-03-08 18:00:23
0.23,0.21,0.52,0.15,0.02,False,2020-03-08 18:01:23
0.23,0.21,0.52,0.14,0.02,False,2020-03-08 18:02:23
0.23,0.21,0.52,0.14,0.02,False,2020-03-08 18:03:23
0.23,0.22,0.51,0.13,0.02,False,2020-03-08 18:04:23
0.23,0.23,0.52,0.13,0.02,False,2020-03-08 18:05:23
0.23,0.23,0.51,0.13,0.02,False,2020-03-08 18:06:23
0.23,0.23,0.51,0.17,0.03,False,2020-03-08 18:07:23
0.23,0.23,0.52,0.12,0.02,False,2020-03-08 18:08:23
0.23,0.23,0.52,0.12,0.02,False,2020-03-08 18:09:23
0.23,0.24,0.51,0.12,0.02,False,2020-03-08 18:10:23
0.23,0.24,0.52,0.12,0.02,False,2020-03-08 18:11:23
0.23,0.24,0.52,0.12,0.02,False,2020-03-08 18:12:24
0.23,0.24,0.52,0.11,0.02,False,2020-03-08 18:13:24
0.23,0.24,0.52,0.11,0.02,False,2020-03-08 18:14:24
0.23,0.23,0.52,0.11,0.02,False,2020-03-08 18:15:24
0.23,0.23,0.52,0.11,0.02,False,2020-03-08 18:16:24
0.23,0.23,0.52,0.11,0.02,False,2020-03-08 18:17:24
0.23,0.24,0.52,0.11,0.02,False,2020-03-08 18:18:24
0.23,0.24,0.52,0.11,0.02,False,2020-03-08 18:19:24
0.23,0.24,0.52,0.1,0.02,False,2020-03-08 18:20:24
0.23,0.24,0.52,0.1,0.02,False,2020-03-08 18:21:24
0.23,0.24,0.52,0.1,0.02,False,2020-03-08 18:22:24
0.23,0.24,0.51,0.1,0.02,False,2020-03-08 18:23:24
0.23,0.23,0.52,0.1,0.02,False,2020-03-08 18:24:24
0.23,0.23,0.51,0.1,0.02,False,2020-03-08 18:25:24
0.23,0.23,0.51,0.1,0.02,False,2020-03-08 18:26:24
0.23,0.3,0.52,0.1,0.02,False,2020-03-08 18:27:24
0.25,0.38,0.52,0.11,0.03,False,2020-03-08 18:28:24
0.23,0.4,0.52,0.1,0.02,False,2020-03-08 18:29:24
0.23,0.47,0.52,0.1,0.02,False,2020-03-08 18:30:24
0.23,0.49,0.52,0.1,0.02,False,2020-03-08 18:31:24
0.23,0.49,0.51,0.11,0.02,False,2020-03-08 18:32:25
0.23,0.47,0.52,0.11,0.02,False,2020-03-08 18:33:25
0.23,0.47,0.52,0.11,0.02,False,2020-03-08 18:34:25
0.23,0.46,0.52,0.13,0.02,False,2020-03-08 18:35:25
0.23,0.46,0.52,0.14,0.02,False,2020-03-08 18:36:25
0.23,0.45,0.52,0.16,0.02,False,2020-03-08 18:37:25
0.27,0.46,0.53,0.19,0.03,False,2020-03-08 18:38:25
0.23,0.46,0.53,0.17,0.02,False,2020-03-08 18:39:25
0.23,0.44,0.53,0.16,0.02,False,2020-03-08 18:40:25
0.23,0.42,0.53,0.16,0.02,False,2020-03-08 18:41:25
0.23,0.42,0.53,0.15,0.02,False,2020-03-08 18:42:25
0.23,0.4,0.53,0.14,0.02,False,2020-03-08 18:43:25
0.23,0.37,0.52,0.14,0.02,False,2020-03-08 18:44:25
0.23,0.35,0.52,0.13,0.02,False,2020-03-08 18:45:25
0.23,0.24,0.52,0.13,0.02,False,2020-03-08 18:46:25
0.23,0.24,0.52,0.13,0.02,False,2020-03-08 18:47:25
0.23,0.24,0.52,0.16,0.03,False,2020-03-08 18:48:25
0.22,0.23,0.52,0.12,0.02,False,2020-03-08 18:49:25
0.23,0.23,0.52,0.12,0.02,False,2020-03-08 18:50:25
0.22,0.24,0.52,0.12,0.02,False,2020-03-08 18:51:25
0.23,0.24,0.51,0.12,0.02,False,2020-03-08 18:52:26
0.22,0.24,0.51,0.11,0.02,False,2020-03-08 18:53:26
0.22,0.25,0.52,0.11,0.02,False,2020-03-08 18:54:26
0.22,0.25,0.52,0.11,0.02,False,2020-03-08 18:55:26
0.22,0.25,0.52,0.11,0.02,False,2020-03-08 18:56:26
0.22,0.27,0.51,0.11,0.02,False,2020-03-08 18:57:26
0.22,0.24,0.51,0.11,0.02,False,2020-03-08 18:58:26
0.22,0.25,0.52,0.11,0.02,False,2020-03-08 18:59:26
0.22,0.24,0.51,0.11,0.02,False,2020-03-08 19:00:26
0.22,0.24,0.51,0.11,0.02,False,2020-03-08 19:01:26
0.22,0.24,0.52,0.11,0.02,False,2020-03-08 19:02:26
0.22,0.24,0.52,0.1,0.02,False,2020-03-08 19:03:26
0.22,0.24,0.52,0.1,0.02,False,2020-03-08 19:04:26
0.22,0.24,0.52,0.1,0.02,False,2020-03-08 19:05:26
0.22,0.24,0.52,0.1,0.02,False,2020-03-08 19:06:26
0.21,0.24,0.52,0.1,0.02,False,2020-03-08 19:07:26
0.21,0.24,0.52,0.1,0.02,False,2020-03-08 19:08:26
0.25,0.26,0.52,0.12,0.03,False,2020-03-08 19:09:26
0.21,0.24,0.52,0.1,0.02,False,2020-03-08 19:10:26
0.21,0.24,0.52,0.1,0.02,False,2020-03-08 19:11:26
0.22,0.24,0.52,0.1,0.02,False,2020-03-08 19:12:27
0.22,0.24,0.52,0.1,0.02,False,2020-03-08 19:13:27
0.22,0.24,0.52,0.11,0.02,False,2020-03-08 19:14:27
0.22,0.24,0.52,0.11,0.02,False,2020-03-08 19:15:27
0.22,0.24,0.52,0.14,0.02,False,2020-03-08 19:16:27
0.22,0.24,0.52,0.16,0.02,False,2020-03-08 19:17:27
0.22,0.24,0.52,0.17,0.02,False,2020-03-08 19:18:27
0.22,0.24,0.53,0.19,0.03,False,2020-03-08 19:19:27
0.22,0.24,0.52,0.16,0.02,False,2020-03-08 19:20:27
0.22,0.24,0.52,0.15,0.02,False,2020-03-08 19:21:27
0.22,0.24,0.52,0.15,0.02,False,2020-03-08 19:22:27
0.22,0.24,0.52,0.14,0.02,False,2020-03-08 19:23:27
0.22,0.24,0.51,0.14,0.02,False,2020-03-08 19:24:27
0.22,0.25,0.51,0.13,0.02,False,2020-03-08 19:25:27
0.22,0.25,0.52,0.13,0.02,False,2020-03-08 19:26:27
0.22,0.25,0.52,0.13,0.02,False,2020-03-08 19:27:27
0.22,0.25,0.52,0.12,0.02,False,2020-03-08 19:28:27
0.22,0.25,0.52,0.12,0.03,False,2020-03-08 19:29:27
0.22,0.25,0.52,0.12,0.02,False,2020-03-08 19:30:27
0.22,0.25,0.52,0.12,0.02,False,2020-03-08 19:31:27
0.22,0.25,0.52,0.12,0.02,False,2020-03-08 19:32:28
0.22,0.25,0.52,0.12,0.02,False,2020-03-08 19:33:28
0.22,0.25,0.52,0.12,0.02,False,2020-03-08 19:34:28
0.22,0.25,0.52,0.11,0.02,False,2020-03-08 19:35:28
0.22,0.25,0.52,0.11,0.02,False,2020-03-08 19:36:28
0.22,0.25,0.51,0.11,0.02,False,2020-03-08 19:37:28
0.22,0.25,0.52,0.11,0.02,False,2020-03-08 19:38:28
0.22,0.35,0.51,0.1,0.02,False,2020-03-08 19:39:28
0.23,0.4,0.52,0.1,0.02,False,2020-03-08 19:40:28
